decision_id,title,agenda_no,meeting_type,decision_type,decision_date,detail_url
7275,「자동차등록규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-220-636호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7275&type=HTML&mobileYn=
9911,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-017-240호,,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9911&type=HTML&mobileYn=
9893,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-017-239호,,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9893&type=HTML&mobileYn=
9239,「해양이용영향평가법 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-220-628호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9239&type=HTML&mobileYn=
9413,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-220-644호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9413&type=HTML&mobileYn=
9243,「사회보장기본법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-220-632호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9243&type=HTML&mobileYn=
9909,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-017-240호,,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9909&type=HTML&mobileYn=
9287,,,제 1 소 위 원 회,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9287&type=HTML&mobileYn=
7285,「어선안전조업법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-220-634호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7285&type=HTML&mobileYn=
9247,「그린바이오산업 육성에 관한 법률 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-220-630호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9247&type=HTML&mobileYn=
7311,,,제 1 소 위 원 회,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7311&type=HTML&mobileYn=
7259,「사행산업통합감독위원회법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-220-631호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7259&type=HTML&mobileYn=
7267,「해양이용영향평가법 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-220-628호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7267&type=HTML&mobileYn=
7281,「도시 및 주거환경정비법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-220-635호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7281&type=HTML&mobileYn=
7429,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-220-644호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7429&type=HTML&mobileYn=
9237,「사행산업통합감독위원회법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-220-631호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9237&type=HTML&mobileYn=
9249,「그린바이오산업 육성에 관한 법률 시행령」제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-220-629호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9249&type=HTML&mobileYn=
9261,「어선안전조업법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-220-634호,제 2 소 위 원 회,심의ㆍ의결,2024-10-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9261&type=HTML&mobileYn=
7175,「노인 일자리 및 사회활동 지원에 관한 법률 시행규칙」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-601호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7175&type=HTML&mobileYn=
9477,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-219-622호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9477&type=HTML&mobileYn=
7183,「녹색건축물 조성 지원법 시행령」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-600호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7183&type=HTML&mobileYn=
9231,중앙전파관리소의 불법무선국 운용 단속업무를 위한 해양경찰청 보유 어선 출입항 정보 제공 요청에 관한 건,제2024-116-033호,제 1 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9231&type=HTML&mobileYn=
9143,「도로교통법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-597호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9143&type=HTML&mobileYn=
9153,「전통시장 및 상점가 육성을 위한 특별법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-609호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9153&type=HTML&mobileYn=
9489,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-219-621호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9489&type=HTML&mobileYn=
7245,,,제 1 소 위 원 회,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7245&type=HTML&mobileYn=
9227,,,제 1 소 위 원 회,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9227&type=HTML&mobileYn=
7177,「도로교통법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-597호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7177&type=HTML&mobileYn=
7239,「난민법 시행규칙」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-611호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7239&type=HTML&mobileYn=
9161,「녹색건축물 조성 지원법 시행령」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-600호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9161&type=HTML&mobileYn=
9435,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-016-234호,,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9435&type=HTML&mobileYn=
9443,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-016-235호,,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9443&type=HTML&mobileYn=
7159,「우체국 예금ㆍ보험에 관한 법률 시행령」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-612호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7159&type=HTML&mobileYn=
7249,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-016-233호,,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7249&type=HTML&mobileYn=
7463,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-016-235호,,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7463&type=HTML&mobileYn=
7233,「난민법 시행령」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-610호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7233&type=HTML&mobileYn=
7167,「도로교통법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-596호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7167&type=HTML&mobileYn=
7459,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-016-234호,,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7459&type=HTML&mobileYn=
9155,「식품위생법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-607호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9155&type=HTML&mobileYn=
7171,「전통시장 및 상점가 육성을 위한 특별법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-609호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7171&type=HTML&mobileYn=
7255,중앙전파관리소의 불법무선국 운용 단속업무를 위한 해양경찰청 보유 어선 출입항 정보 제공 요청에 관한 건,제2024-116-033호,제 1 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7255&type=HTML&mobileYn=
9147,「도로교통법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-596호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9147&type=HTML&mobileYn=
7173,「식품위생법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-607호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7173&type=HTML&mobileYn=
9217,「난민법 시행령」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-610호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9217&type=HTML&mobileYn=
9141,「우체국 예금ㆍ보험에 관한 법률 시행령」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-612호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9141&type=HTML&mobileYn=
9157,「노인 일자리 및 사회활동 지원에 관한 법률 시행규칙」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-601호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9157&type=HTML&mobileYn=
9145,「온실가스 배출권의 할당 및 거래에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-606호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9145&type=HTML&mobileYn=
9479,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-219-623호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9479&type=HTML&mobileYn=
7169,「온실가스 배출권의 할당 및 거래에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-606호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7169&type=HTML&mobileYn=
9213,「난민법 시행규칙」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-219-611호,제 2 소 위 원 회,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9213&type=HTML&mobileYn=
9225,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-016-233호,,심의ㆍ의결,2024-09-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9225&type=HTML&mobileYn=
9121,「토양환경보전법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-584호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9121&type=HTML&mobileYn=
9271,,,제 1 소 위 원 회,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9271&type=HTML&mobileYn=
7149,「의료기사 등에 관한 법률 시행규칙」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-581호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7149&type=HTML&mobileYn=
7129,「기후ㆍ기후변화 감시 및 예측 등에 관한 법률 시행규칙」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-577호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7129&type=HTML&mobileYn=
9113,「디지털의료제품법 시행규칙」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-579호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9113&type=HTML&mobileYn=
9127,「행정기본법 시행령」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-590호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9127&type=HTML&mobileYn=
7125,「기상관측표준화법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-589호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7125&type=HTML&mobileYn=
7123,「기후ㆍ기후변화 감시 및 예측 등에 관한 법률 시행령」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-576호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7123&type=HTML&mobileYn=
7141,「국가유산수리 등에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-582호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7141&type=HTML&mobileYn=
9119,「고도 보존 및 육성에 관한 특별법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-586호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9119&type=HTML&mobileYn=
9099,「기후ㆍ기후변화 감시 및 예측 등에 관한 법률 시행령」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-576호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9099&type=HTML&mobileYn=
9133,「사회서비스 이용 및 이용권 관리에 관한 법률 시행령」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-578호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9133&type=HTML&mobileYn=
9123,「화재의 예방 및 안전관리에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-585호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9123&type=HTML&mobileYn=
9117,「국가유산수리 등에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-582호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9117&type=HTML&mobileYn=
7143,「고도 보존 및 육성에 관한 특별법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-586호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7143&type=HTML&mobileYn=
9107,「기상관측표준화법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-589호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9107&type=HTML&mobileYn=
7147,「토양환경보전법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-584호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7147&type=HTML&mobileYn=
9111,「집단에너지사업법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-580호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9111&type=HTML&mobileYn=
7295,,,제 1 소 위 원 회,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7295&type=HTML&mobileYn=
7151,「행정기본법 시행령」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-590호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7151&type=HTML&mobileYn=
9125,「물환경보전법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-583호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9125&type=HTML&mobileYn=
7157,「사회서비스 이용 및 이용권 관리에 관한 법률 시행규칙」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-595호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7157&type=HTML&mobileYn=
9109,「기후ㆍ기후변화 감시 및 예측 등에 관한 법률 시행규칙」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-577호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9109&type=HTML&mobileYn=
7155,「사회서비스 이용 및 이용권 관리에 관한 법률 시행령」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-578호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7155&type=HTML&mobileYn=
7145,「화재의 예방 및 안전관리에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-585호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7145&type=HTML&mobileYn=
7137,「디지털의료제품법 시행규칙」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-579호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7137&type=HTML&mobileYn=
7135,「물환경보전법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-583호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7135&type=HTML&mobileYn=
7127,「집단에너지사업법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-580호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7127&type=HTML&mobileYn=
9135,「사회서비스 이용 및 이용권 관리에 관한 법률 시행규칙」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-595호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9135&type=HTML&mobileYn=
9131,「의료기사 등에 관한 법률 시행규칙」일부 개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-218-581호,제 2 소 위 원 회,심의ㆍ의결,2024-09-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9131&type=HTML&mobileYn=
7087,「약사법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-547호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7087&type=HTML&mobileYn=
7211,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-217-571호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7211&type=HTML&mobileYn=
9037,「주택도시기금법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-556호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9037&type=HTML&mobileYn=
9071,「영유아보육법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-560호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9071&type=HTML&mobileYn=
9087,「사립학교교직원 연금법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-558호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9087&type=HTML&mobileYn=
9077,「야생생물 보호 및 관리에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-554호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9077&type=HTML&mobileYn=
9189,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-217-570호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9189&type=HTML&mobileYn=
7101,「영유아보육법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-560호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7101&type=HTML&mobileYn=
7061,「세계유산의 보존ㆍ관리 및 활용에 관한 특별법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-551호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7061&type=HTML&mobileYn=
7209,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-217-570호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7209&type=HTML&mobileYn=
9075,「화학물질의 등록 및 평가 등에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-552호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9075&type=HTML&mobileYn=
9103,경수고속도로(주)의 운행제한차량 단속을 위한 한국도로공사 보유 개인정보 제공 요청에 관한 건,제2024-114-028호,제 1 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9103&type=HTML&mobileYn=
9049,「자율운항선박의 안전 운항에 관한 규칙」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-550호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9049&type=HTML&mobileYn=
7109,,,제 1 소 위 원 회,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7109&type=HTML&mobileYn=
7163,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-217-565호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7163&type=HTML&mobileYn=
7075,「문화유산의 보존 및 활용에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-553호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7075&type=HTML&mobileYn=
9079,「소방시설 설치 및 관리에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-549호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9079&type=HTML&mobileYn=
9191,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-217-571호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9191&type=HTML&mobileYn=
9541,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-014-197호,,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9541&type=HTML&mobileYn=
9089,,,제 1 소 위 원 회,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9089&type=HTML&mobileYn=
9067,「약사법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-545호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9067&type=HTML&mobileYn=
9139,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-217-563호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9139&type=HTML&mobileYn=
9069,「농어업경영체 육성 및 지원에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-555호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9069&type=HTML&mobileYn=
9539,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-014-196호,,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9539&type=HTML&mobileYn=
7103,「사립학교교직원 연금법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-558호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=7103&type=HTML&mobileYn=
9211,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2024-014-195호,,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9211&type=HTML&mobileYn=
9045,「세계유산의 보존ㆍ관리 및 활용에 관한 특별법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2024-217-551호,제 2 소 위 원 회,심의ㆍ의결,2024-08-28,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9045&type=HTML&mobileYn=
