decision_id,decision_date,document_category,title,applicant,sanction_strength,sanction_types,monetary_amount,violated_articles,case_type,raw_xml_path
6049,2024-04-24,privacy_impact_review,「재난 및 안전관리 기본법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6049.xml
6051,2024-04-24,privacy_impact_review,「인구감소지역 지원 특별법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6051.xml
6053,2024-04-24,privacy_impact_review,「공직자윤리법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,인사혁신처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6053.xml
6055,2024-04-24,privacy_impact_review,「수상에서의 수색ㆍ구조 등에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,해양경찰청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6055.xml
6057,2024-04-24,privacy_impact_review,「자연재해대책법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6057.xml
6059,2024-04-24,privacy_impact_review,「공직자윤리법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,인사혁신처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6059.xml
6061,2024-04-24,privacy_impact_review,「시설물의 안전 및 유지관리에 관한 특별법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6061.xml
6063,2024-04-24,privacy_impact_review,「주택법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6063.xml
6065,2024-04-24,privacy_impact_review,「주택법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6065.xml
6067,2024-04-24,privacy_impact_review,「자동차관리법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6067.xml
6069,2024-04-24,privacy_impact_review,「생활물류서비스산업발전법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6069.xml
6071,2024-04-24,privacy_impact_review,「자동차종합검사의 시행 등에 관한 규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6071.xml
6073,2024-04-24,privacy_impact_review,「소방공무원 보건안전 및 복지 기본법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,소방청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6073.xml
6075,2024-04-24,privacy_impact_review,「사회보장급여의 이용ㆍ제공 및 수급권자 발굴에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6075.xml
6077,2024-04-24,privacy_impact_review,「사회보장급여의 이용ㆍ제공 및 수급권자 발굴에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6077.xml
6079,2024-04-24,privacy_impact_review,「국가유공자 등 예우 및 지원에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국가보훈부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6079.xml
6081,2024-04-24,privacy_impact_review,「위기 임신 및 보호출산 지원과 아동 보호에 관한 특별법 시행령」제정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,1,개선권고,,제6조,,/home/bpkim/pipc/data/raw/decisions/6081.xml
6083,2024-04-24,privacy_impact_review,「보훈보상대상자 지원에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국가보훈부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6083.xml
6085,2024-04-24,privacy_impact_review,「장애인복지법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6085.xml
6087,2024-04-24,privacy_impact_review,「위기 임신 및 보호출산 지원과 아동 보호에 관한 특별법 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,1,개선권고,,제17조,,/home/bpkim/pipc/data/raw/decisions/6087.xml
6089,2024-04-24,privacy_impact_review,「독립유공자 예우에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국가보훈부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6089.xml
6093,2024-04-24,privacy_impact_review,「검역법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,질병관리청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6093.xml
6095,2024-04-24,privacy_impact_review,「근로기준법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,고용노동부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6095.xml
6099,2024-04-24,privacy_impact_review,「고용보험 및 산업재해보상보험의 보험료 징수 등에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,고용노동부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6099.xml
6103,2024-04-24,privacy_impact_review,「고용보험법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,고용노동부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6103.xml
6105,2024-04-24,privacy_impact_review,「식물방역법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,농림축산식품부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6105.xml
6107,2024-04-24,privacy_impact_review,「식품 등의 표시ㆍ광고에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,식품의약품안전처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6107.xml
6109,2024-04-24,privacy_impact_review,「수도법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6109.xml
6111,2024-04-24,privacy_impact_review,「수도법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6111.xml
6113,2024-04-24,privacy_impact_review,「식물방역법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,농림축산식품부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6113.xml
6119,2024-04-24,privacy_impact_review,「개인정보 침해요인 개선을 위한 5개 법령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,교육부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6119.xml
6121,2024-04-24,privacy_impact_review,「국제항해선박 및 항만시설의 보안에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,해양수산부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6121.xml
6123,2024-04-24,privacy_impact_review,「발명진흥법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,특허청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6123.xml
7029,2024-04-24,privacy_impact_review,「검찰압수물사무규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,법무부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/7029.xml
7033,2024-04-24,privacy_impact_review,「전자상거래 등에서의 소비자보호에 관한 법률」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,공정거래위원회 위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/7033.xml
8019,2024-04-24,privacy_impact_review,「미래자동차 부품산업의 전환촉진 및 생태계 육성에 관한 특별법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산업통상자원부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8019.xml
8021,2024-04-24,privacy_impact_review,「국방군사시설 사업에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국방부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8021.xml
8025,2024-04-24,privacy_impact_review,「산업집적활성화 및 공장설립에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산업통상자원부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8025.xml
8027,2024-04-24,privacy_impact_review,「재난 및 안전관리 기본법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8027.xml
8029,2024-04-24,privacy_impact_review,「자연재해대책법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8029.xml
8031,2024-04-24,privacy_impact_review,「공직자윤리법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,인사혁신처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/8031.xml
8033,2024-04-24,privacy_impact_review,「공직자윤리법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,인사혁신처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/8033.xml
8035,2024-04-24,privacy_impact_review,「자동차관리법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8035.xml
8037,2024-04-24,privacy_impact_review,「시설물의 안전 및 유지관리에 관한 특별법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8037.xml
8039,2024-04-24,privacy_impact_review,「수상에서의 수색ㆍ구조 등에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,해양경찰청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/8039.xml
8041,2024-04-24,privacy_impact_review,「자동차종합검사의 시행 등에 관한 규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8041.xml
8043,2024-04-24,privacy_impact_review,「인구감소지역 지원 특별법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8043.xml
8045,2024-04-24,privacy_impact_review,「주택법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8045.xml
8047,2024-04-24,privacy_impact_review,「소방공무원 보건안전 및 복지 기본법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,소방청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/8047.xml
8049,2024-04-24,privacy_impact_review,「주택법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8049.xml
8051,2024-04-24,privacy_impact_review,「생활물류서비스산업발전법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8051.xml
8053,2024-04-24,privacy_impact_review,「사회보장급여의 이용ㆍ제공 및 수급권자 발굴에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8053.xml
8055,2024-04-24,privacy_impact_review,「보훈보상대상자 지원에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국가보훈부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8055.xml
8057,2024-04-24,privacy_impact_review,「사회보장급여의 이용ㆍ제공 및 수급권자 발굴에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8057.xml
8059,2024-04-24,privacy_impact_review,「국가유공자 등 예우 및 지원에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국가보훈부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8059.xml
8061,2024-04-24,privacy_impact_review,「위기 임신 및 보호출산 지원과 아동 보호에 관한 특별법 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,1,개선권고,,제17조,,/home/bpkim/pipc/data/raw/decisions/8061.xml
8063,2024-04-24,privacy_impact_review,「장애인복지법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8063.xml
8065,2024-04-24,privacy_impact_review,「위기 임신 및 보호출산 지원과 아동 보호에 관한 특별법 시행령」제정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,1,개선권고,,제6조,,/home/bpkim/pipc/data/raw/decisions/8065.xml
8067,2024-04-24,privacy_impact_review,「독립유공자 예우에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국가보훈부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8067.xml
8069,2024-04-24,privacy_impact_review,「검역법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,질병관리청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/8069.xml
8075,2024-04-24,privacy_impact_review,「근로기준법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,고용노동부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8075.xml
8079,2024-04-24,privacy_impact_review,「고용보험법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,고용노동부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8079.xml
8081,2024-04-24,privacy_impact_review,「고용보험 및 산업재해보상보험의 보험료 징수 등에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,고용노동부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8081.xml
8083,2024-04-24,privacy_impact_review,「수도법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8083.xml
8085,2024-04-24,privacy_impact_review,「수도법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8085.xml
8087,2024-04-24,privacy_impact_review,「개인정보 침해요인 개선을 위한 5개 법령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,교육부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8087.xml
8089,2024-04-24,privacy_impact_review,「식물방역법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,농림축산식품부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8089.xml
8091,2024-04-24,privacy_impact_review,「국제항해선박 및 항만시설의 보안에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,해양수산부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8091.xml
8093,2024-04-24,privacy_impact_review,「식물방역법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,농림축산식품부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8093.xml
8095,2024-04-24,privacy_impact_review,「식품 등의 표시ㆍ광고에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,식품의약품안전처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/8095.xml
8097,2024-04-24,privacy_impact_review,「발명진흥법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,특허청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/8097.xml
9005,2024-04-24,privacy_impact_review,「전자상거래 등에서의 소비자보호에 관한 법률」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,공정거래위원회 위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/9005.xml
9007,2024-04-24,privacy_impact_review,「검찰압수물사무규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,법무부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/9007.xml
6115,2024-05-08,privacy_impact_review,「달빛철도 건설을 위한 특별법 시행령」제정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,1,개선권고,,제6조,,/home/bpkim/pipc/data/raw/decisions/6115.xml
6117,2024-05-08,privacy_impact_review,「관광진흥법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,문화체육관광부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6117.xml
6125,2024-05-08,privacy_impact_review,「건축물의 구조기준 등에 관한 규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6125.xml
6127,2024-05-08,privacy_impact_review,「달빛철도 건설을 위한 특별법 시행규칙」 제정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6127.xml
6129,2024-05-08,privacy_impact_review,「궤도운송법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6129.xml
6131,2024-05-08,privacy_impact_review,「교통안전법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6131.xml
6133,2024-05-08,privacy_impact_review,「건축물 에너지효율등급 인증 및 제로에너지건축물 인증에 관한 규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6133.xml
6135,2024-05-08,privacy_impact_review,「남북 이산가족 생사확인 및 교류촉진에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,통일부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6135.xml
6137,2024-05-08,privacy_impact_review,「문화재보호법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,문화재청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6137.xml
6139,2024-05-08,privacy_impact_review,「스포츠클럽법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,문화체육관광부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6139.xml
6141,2024-05-08,privacy_impact_review,「문화재보호법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,문화재청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6141.xml
6143,2024-05-08,privacy_impact_review,「에너지법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산업통상자원부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6143.xml
6145,2024-05-08,privacy_impact_review,「공무원 징계령 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,인사혁신처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6145.xml
6147,2024-05-08,privacy_impact_review,「보험사기방지 특별법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,금융위원회 위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6147.xml
6149,2024-05-08,privacy_impact_review,「신용정보의 이용 및 보호에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,금융위원회 위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6149.xml
6151,2024-05-08,privacy_impact_review,「기부금품의 모집 및 사용에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6151.xml
6153,2024-05-08,privacy_impact_review,「북한이탈주민의 보호 및 정착지원에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,통일부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6153.xml
6155,2024-05-08,privacy_impact_review,「지방공무원 임용령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6155.xml
6157,2024-05-08,privacy_impact_review,「지방세법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6157.xml
6159,2024-05-08,privacy_impact_review,「조달사업에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6159.xml
6161,2024-05-08,privacy_impact_review,「재해구호법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6161.xml
6163,2024-05-08,privacy_impact_review,「조달사업에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6163.xml
6165,2024-05-08,privacy_impact_review,「선원법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,해양수산부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/6165.xml
6167,2024-05-08,privacy_impact_review,「군 장려금 지급 규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국방부장관,1,개선권고,,제5조,,/home/bpkim/pipc/data/raw/decisions/6167.xml
6169,2024-05-08,privacy_impact_review,「부정경쟁방지 및 영업비밀보호에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,특허청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6169.xml
6171,2024-05-08,privacy_impact_review,「선원법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,해양수산부장관,1,개선권고,,제31조의2;제55조,,/home/bpkim/pipc/data/raw/decisions/6171.xml
6175,2024-05-08,privacy_impact_review,「환경보건법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/6175.xml
6177,2024-05-08,privacy_impact_review,「대기환경보전법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6177.xml
6179,2024-05-08,privacy_impact_review,「마약류 관리에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,식품의약품안전처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/6179.xml
6181,2024-05-08,privacy_impact_review,「환경보건법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6181.xml
6183,2024-05-08,privacy_impact_review,「원양산업발전법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,해양수산부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6183.xml
6187,2024-05-08,privacy_impact_review,「어선원 및 어선 재해보상보험법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,해양수산부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6187.xml
6189,2024-05-08,privacy_impact_review,「어선원 및 어선 재해보상보험법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,해양수산부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6189.xml
6191,2024-05-08,privacy_impact_review,「장애영유아를 위한 어린이집의 운영등에 관한 규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,교육부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6191.xml
6803,2024-05-08,privacy_impact_review,「한국인 원자폭탄 피해자 지원을 위한 특별법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,1,개선권고,,제9조,,/home/bpkim/pipc/data/raw/decisions/6803.xml
6805,2024-05-08,privacy_impact_review,「외교부장관의 소속청장에 대한 지휘 등에 관한 규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,외교부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6805.xml
6807,2024-05-08,privacy_impact_review,「벤처기업육성에 관한 특별조치법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,중소벤처기업부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6807.xml
6813,2024-05-08,privacy_impact_review,「정보통신공사업법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,과학기술정보통신부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6813.xml
6815,2024-05-08,privacy_impact_review,법령서식 일괄 개정을 위한 「의료법 시행규칙」등 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6815.xml
6817,2024-05-08,privacy_impact_review,「기초연금법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6817.xml
6819,2024-05-08,privacy_impact_review,「정보통신 공사업법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,과학기술정보통신부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6819.xml
6821,2024-05-08,privacy_impact_review,「소상공인 보호 및 지원에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,중소벤처기업부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6821.xml
6823,2024-05-08,privacy_impact_review,「보건의료기술진흥법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6823.xml
6829,2024-05-08,privacy_impact_review,「발달장애인 권리보장 및 지원에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6829.xml
6831,2024-05-08,privacy_impact_review,「장사 등에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국가보훈부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/6831.xml
7045,2024-05-08,privacy_impact_review,「수목원ㆍ정원의 조성 및 진흥에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산림청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/7045.xml
7047,2024-05-08,privacy_impact_review,「원자력안전법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,원자력안전위원회 위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/7047.xml
7049,2024-05-08,privacy_impact_review,「원자력안전법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,원자력안전위원회 위원장,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/7049.xml
7051,2024-05-08,privacy_impact_review,「국유림의 경영 및 관리에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산림청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/7051.xml
7057,2024-05-08,privacy_impact_review,「출입국관리법」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,법무부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/7057.xml
7059,2024-05-08,privacy_impact_review,「산림보호법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산림청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/7059.xml
8099,2024-05-08,privacy_impact_review,「관광진흥법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,문화체육관광부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/8099.xml
8101,2024-05-08,privacy_impact_review,「달빛철도 건설을 위한 특별법 시행령」제정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,1,개선권고,,제6조,,/home/bpkim/pipc/data/raw/decisions/8101.xml
