decision_id,decision_date,year,year_num,period,post_2020,post_2022,document_category,category_label,meeting_type,decision_type,applicant,title,sanction_strength,monetary_amount,log_monetary_amount,has_monetary_amount,document_length,order_length,reason_length,topic_cluster,topic_label,topic_subtitle,sanction_types,case_type,sanction_개선권고,sanction_고발,sanction_공표명령,sanction_과징금,sanction_과태료,sanction_시정명령,sanction_주의,case_국외이전,case_동의_고지_위반,case_목적_외_이용,case_민감정보_고유식별정보,case_보유기간_파기_위반,case_아동_개인정보,case_안전조치_미흡,case_영상정보_처리,case_유출_침해,case_접근권한_내부통제,case_정보주체_권리보장,case_제3자_제공,case_처리위탁,factor_고유식별정보_포함_여부,factor_고의_또는_중과실,factor_공표_또는_시정명령_여부,factor_국외이전_고지_동의_여부,factor_금전_제재_여부,factor_내부통제_및_안전조치_수준,factor_동의_적법성,factor_민감정보_포함_여부,factor_반복성,factor_사후_시정_노력,factor_수집_이용_목적_명확성,factor_위반_기간,factor_정보주체_규모,factor_제3자_제공_또는_위탁_구조,factor_피해_발생_또는_위험_발생,issue_01,issue_02,issue_03,issue_04,issue_05,issue_06,issue_07,issue_08,issue_09,issue_10,issue_11,sector_통신,sector_플랫폼_광고,sector_공공,sector_의료_보건,sector_금융_보험,sector_식음료_프랜차이즈,sector_숙박_여행,sector_교육_아동,sector_모빌리티_교통,sector_게임_콘텐츠,outcome_high_sanction,outcome_has_fine,outcome_has_publication,outcome_has_correction,outcome_has_recommendation,outcome_data_request_allowed,outcome_data_request_denied
1781,2022-10-12,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국토교통부장관,「도시교통정비 촉진법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,246,57,34,24.0,국토교통 법령 개인정보 침해평가,건설·교통·공간정보 분야 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1785,2022-10-12,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,교육부장관,「유아교육법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,1,,,0,266,92,33,35.0,장애인·영유아 법령 침해평가,사회적 약자 보호 법령 개정안 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1787,2022-09-28,2022,2022.0,2022-2026,1,1,other,기타,제 1 소 위 원 회,심의ㆍ의결,제주특별자치도 서귀포시장,제주특별자치도 행정시의 개인정보처리자 여부 법령 해석에 관한 건,0,,,0,352,173,35,-1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179,2019-01-28,2019,2019.0,2018-2021,0,0,other,기타,,결 정,한국도로공사 사장,한국도로공사의 차량영상 인식기술 향상을 위한 비정상 처리 차량번호판 정보 제공에 관한 건,0,,,0,3973,170,3636,8.0,공공기관 목적 외 이용·제공,공공기관의 개인정보 목적 외 이용 및 제3자 제공 심의,,유출·침해;목적 외 이용;보유기간·파기 위반;영상정보 처리;민감정보·고유식별정보;처리위탁,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1791,2022-10-26,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,환경부장관,「물환경보전법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,225,50,32,4.0,환경 분야 법령 개인정보 침해평가,대기·수질·소음 등 환경 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,2022-10-26,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국토교통부장관,「건설산업기본법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,237,54,34,24.0,국토교통 법령 개인정보 침해평가,건설·교통·공간정보 분야 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1795,2022-10-26,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,농림축산식품부장관,「인삼산업법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,1,,,0,312,134,33,26.0,농림축산식품 법령 개인정보 평가,농업·농촌·식품 관련 법령 개정안의 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1797,2022-10-26,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,환경부장관,「환경개선비용부담법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,234,53,32,4.0,환경 분야 법령 개인정보 침해평가,대기·수질·소음 등 환경 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1799,2022-10-26,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,고용노동부장관,「외국인근로자의 고용 등에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,271,66,32,33.0,고용·노동 법령 개인정보 침해평가,고용·노동 분야 법령 개정안의 개인정보 침해요인 평가 결과,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,2022-09-28,2022,2022.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,(사업자등록번호 : )대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,3600000.0,15.096444681204078,1,2897,102,2661,-1.0,,,과태료,유출·침해;동의·고지 위반;안전조치 미흡;정보주체 권리보장,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1803,2022-09-28,2022,2022.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,(주)엘지유플러스 (사업자등록번호 : )서울시 용산구대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,6000000.0,15.607270193858982,1,3166,158,2857,-1.0,,,과태료;공표명령,유출·침해;동의·고지 위반;안전조치 미흡;정보주체 권리보장,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0
1805,2022-09-28,2022,2022.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,(사업자등록번호 : )대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,6000000.0,15.607270193858982,1,2589,102,2353,-1.0,,,과태료,유출·침해;동의·고지 위반;안전조치 미흡,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1807,2022-09-28,2022,2022.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,(사업자등록번호 : )대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,3000000.0,14.914123179965662,1,2743,102,2507,10.0,개인정보 법규 위반 시정조치,유출·동의 위반 등 복합 위반에 대한 시정조치,과태료,유출·침해;동의·고지 위반;안전조치 미흡;보유기간·파기 위반;민감정보·고유식별정보;정보주체 권리보장,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1809,2022-09-28,2022,2022.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,(고유번호 : )대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,3000000.0,14.914123179965662,1,2407,102,2174,-1.0,,,과태료,유출·침해;동의·고지 위반;안전조치 미흡,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
181,2019-01-14,2019,2019.0,2018-2021,0,0,other,기타,,결 정,동두천시장,동두천시와 연천군의 차량 방범용 CCTV 공유에 관한 건,0,,,0,1555,132,1296,-1.0,,,,영상정보 처리;정보주체 권리보장,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1811,2022-09-28,2022,2022.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,(사업자등록번호 : )대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,3000000.0,14.914123179965662,1,2723,102,2487,-1.0,,,과태료,유출·침해;동의·고지 위반;안전조치 미흡;정보주체 권리보장,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
1813,2022-09-28,2022,2022.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,(사업자등록번호 : )대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,3600000.0,15.096444681204078,1,2793,102,2557,-1.0,,,과태료,유출·침해;동의·고지 위반;안전조치 미흡;접근권한·내부통제;정보주체 권리보장,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1815,2022-09-28,2022,2022.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,(사업자등록번호 : )대표자,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,3000000.0,14.914123179965662,1,2479,102,2243,-1.0,,,과태료,유출·침해;동의·고지 위반;안전조치 미흡;정보주체 권리보장,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1817,2022-10-26,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,보건복지부장관,「자살예방 및 생명존중문화 조성을 위한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,1,,,0,653,441,33,37.0,보건복지 법령 개인정보 침해평가,사회복지·연금·의료 관련 법령 개정안의 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1819,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,고용노동부장관,「임금채권보장법」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,220,49,32,33.0,고용·노동 법령 개인정보 침해평가,고용·노동 분야 법령 개정안의 개인정보 침해요인 평가 결과,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,식품의약품안전처장,「의약품 등의 안전에 관한 규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,1,,,0,305,114,32,45.0,의약·약사 법령 개인정보 평가,약사·의약품·마약류 관련 법령 개정안의 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1823,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제22회 개인정보 보호위원회 제2소위원회,심의ㆍ의결,고용노동부장관,「임금채권보장법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,236,54,32,33.0,고용·노동 법령 개인정보 침해평가,고용·노동 분야 법령 개정안의 개인정보 침해요인 평가 결과,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,중소벤처기업부장관,「중소기업창업 지원법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,246,59,32,38.0,중소기업·산업진흥 법령 개인정보 평가,중소기업·벤처·산업육성 법령안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,2022-10-19,2022,2022.0,2022-2026,1,1,data_provision_request,개인정보 제공 요청,제 1 소 위 원 회,심의ㆍ의결,농림축산식품부장관,농림축산식품부의 공익직불 지급대상 자격확인을 위한 국민건강보험공단 보유 개인정보 제공 요청에 관한 건,0,,,0,320,104,33,2.0,공공기관 간 목적외 제공 요청,행정·복지·안전 업무 위한 보유 개인정보 제공 심의,,목적 외 이용,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1829,2022-10-19,2022,2022.0,2022-2026,1,1,data_provision_request,개인정보 제공 요청,제 1 소 위 원 회,심의ㆍ의결,세브란스병원장,세브란스병원의 환자 전원을 위한 국민건강보험공단 보유 개인정보 제공 요청에 관한 건,0,,,0,367,174,32,2.0,공공기관 간 목적외 제공 요청,행정·복지·안전 업무 위한 보유 개인정보 제공 심의,,목적 외 이용,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
183,2019-01-14,2019,2019.0,2018-2021,0,0,other,기타,,결 정,대구지방경찰청장,대구지방경찰청의 순찰차 카메라를 이용한 개인정보 처리에 관한 건,0,,,0,2798,116,2544,7.0,공공기관 CCTV 영상정보 목적외 이용·제공,행정·치안 목적 공공 영상정보처리기기 운영 및 제3자 제공 적법성,,유출·침해;영상정보 처리;정보주체 권리보장,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1831,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,보건복지부장관,「재난적의료비 지원에 관한 법률 시행규칙」 일부 개정안에 대한 개인정보 침해요인 평가 결과,1,,,0,351,151,32,37.0,보건복지 법령 개인정보 침해평가,사회복지·연금·의료 관련 법령 개정안의 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1833,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,환경부장관,「대기환경보전법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,231,53,32,4.0,환경 분야 법령 개인정보 침해평가,대기·수질·소음 등 환경 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,과학기술정보통신부장관,「정보통신망 이용촉진 및 정보보호 등에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,296,76,32,30.0,방송·통신 분야 시행령 평가,정보통신·방송·우편 관련 하위법령 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국토교통부장관,「건설기술 진흥법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,239,55,34,24.0,국토교통 법령 개인정보 침해평가,건설·교통·공간정보 분야 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1839,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국토교통부장관,「물류시설의 개발 및 운영에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,272,66,34,24.0,국토교통 법령 개인정보 침해평가,건설·교통·공간정보 분야 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1841,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,여성가족부장관,「청소년복지 지원법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,241,55,34,40.0,아동·청소년 법령 개인정보 평가,아동·청소년 보호 법령 개정안 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1843,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국토교통부장관,「국토의 계획 및 이용에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,1,,,0,485,282,33,24.0,국토교통 법령 개인정보 침해평가,건설·교통·공간정보 분야 법령 개정안의 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1845,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,행정안전부장관,「제주4ㆍ3사건 진상규명 및 희생자 명예회복에 관한 특별법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,297,70,33,9.0,국방·병역 법령 개인정보 평가,군사·병역 관련 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,행정안전부장관,「주민등록법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,222,49,33,48.0,행정안전부 소관 법령 침해평가,주민등록법·인감증명법 등 행안부 법령 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,2022-11-09,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,행정안전부장관,「주민등록법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,1,,,0,292,117,33,48.0,행정안전부 소관 법령 침해평가,주민등록법·인감증명법 등 행안부 법령 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185,2019-03-11,2019,2019.0,2018-2021,0,0,other,기타,,결 정,인천광역시경제자유구역청장,도시공원 관리를 위한 인천광역시경제자유구역청 보유 영상정보 처리에 관한 건,0,,,0,4730,221,4354,7.0,공공기관 CCTV 영상정보 목적외 이용·제공,행정·치안 목적 공공 영상정보처리기기 운영 및 제3자 제공 적법성,,제3자 제공;영상정보 처리;처리위탁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1853,2022-10-19,2022,2022.0,2022-2026,1,1,other,기타,제 1 소 위 원 회,심의ㆍ의결,국회사무총장,국회사무처의 감사업무를 위한 개인정보 이용에 관한 건,0,,,0,315,157,32,7.0,공공기관 CCTV 영상정보 목적외 이용·제공,행정·치안 목적 공공 영상정보처리기기 운영 및 제3자 제공 적법성,,영상정보 처리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1855,2022-09-08,2022,2022.0,2022-2026,1,1,data_provision_request,개인정보 제공 요청,제 1 소 위 원 회,심의ㆍ의결,국토교통부장관,철도특별사법경찰대의 범죄수사를 위한대전광역시 보유 CCTV 영상정보 제공 요청에 관한 건,0,,,0,444,247,32,-1.0,,,,영상정보 처리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1859,2022-10-12,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국가보훈처장,「국가유공자 등 예우 및 지원에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,263,65,32,-1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,2022-11-16,2022,2022.0,2022-2026,1,1,other,기타,제 1 소 위 원 회,심의ㆍ의결,㈜크림 대표이사,㈜크림의 개인회원간 중개거래 명세 제공을 위한 법령 해석에 관한 건,0,,,0,317,140,33,8.0,공공기관 목적 외 이용·제공,공공기관의 개인정보 목적 외 이용 및 제3자 제공 심의,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1863,2022-11-16,2022,2022.0,2022-2026,1,1,data_provision_request,개인정보 제공 요청,제 1 소 위 원 회,심의ㆍ의결,대구광역시장,대구광역시 취약계층 주거실태 조사를 위한 대구시 구ㆍ군 등 보유 개인정보 제공 요청에 관한 건,0,,,0,295,91,32,2.0,공공기관 간 목적외 제공 요청,행정·복지·안전 업무 위한 보유 개인정보 제공 심의,,목적 외 이용,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
