decision_id,decision_date,year,document_category,sanction_strength,monetary_amount,outcome_high_sanction,outcome_has_fine,outcome_has_publication,outcome_has_correction,outcome_has_recommendation,outcome_data_request_allowed,outcome_data_request_denied,issue_id,issue_label
8719,2024-02-14,2024,enforcement,1,,0,0,0,0,0,0,0,3,안전조치 충분성·인과관계
8721,2024-02-14,2024,enforcement,1,,0,0,0,0,0,0,0,3,안전조치 충분성·인과관계
8891,2024-06-12,2024,enforcement,4,6000000.0,1,1,0,0,1,0,0,3,안전조치 충분성·인과관계
8897,2024-07-10,2024,enforcement,4,3000000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
8935,2024-04-24,2024,enforcement,4,1000000.0,1,1,0,1,1,0,0,3,안전조치 충분성·인과관계
8937,2024-04-24,2024,enforcement,4,5400000.0,1,1,0,0,1,0,0,3,안전조치 충분성·인과관계
8985,2024-06-12,2024,enforcement,4,3600000.0,1,1,1,1,0,0,0,3,안전조치 충분성·인과관계
9105,2024-06-26,2024,enforcement,4,67788000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9129,2024-05-22,2024,enforcement,4,15141960000.0,1,1,0,1,0,0,0,3,안전조치 충분성·인과관계
9137,2024-08-28,2024,enforcement,4,3000000.0,1,1,0,0,1,0,0,3,안전조치 충분성·인과관계
9177,2024-07-24,2024,enforcement,4,4200000.0,1,1,1,0,1,0,0,3,안전조치 충분성·인과관계
9179,2024-07-24,2024,enforcement,4,4200000.0,1,1,1,0,1,0,0,3,안전조치 충분성·인과관계
9181,2024-07-24,2024,enforcement,4,4800000.0,1,1,1,1,1,0,0,3,안전조치 충분성·인과관계
9183,2024-07-24,2024,enforcement,4,4200000.0,1,1,1,1,1,0,0,3,안전조치 충분성·인과관계
9187,2024-08-28,2024,enforcement,4,7800000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9189,2024-08-28,2024,enforcement,4,7200000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9191,2024-08-28,2024,enforcement,4,5400000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9197,2024-06-12,2024,other,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9199,2024-06-12,2024,other,1,,0,0,0,0,0,0,0,3,안전조치 충분성·인과관계
9201,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,3,안전조치 충분성·인과관계
9203,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,3,안전조치 충분성·인과관계
9205,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,3,안전조치 충분성·인과관계
9209,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,3,안전조치 충분성·인과관계
9211,2024-08-28,2024,enforcement,4,3000000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9215,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,3,안전조치 충분성·인과관계
9219,2024-08-28,2024,enforcement,4,7200000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9221,2024-03-27,2024,other,1,,0,0,0,0,0,0,0,3,안전조치 충분성·인과관계
9229,2024-09-25,2024,enforcement,4,483000000.0,1,1,1,0,1,0,0,3,안전조치 충분성·인과관계
9303,2024-11-13,2024,enforcement,4,193000000.0,1,1,0,1,1,0,0,3,안전조치 충분성·인과관계
9309,2024-11-04,2024,enforcement,4,2700000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9311,2024-11-13,2024,enforcement,4,42800000.0,1,1,0,0,1,0,0,3,안전조치 충분성·인과관계
9313,2024-11-04,2024,enforcement,4,5400000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9315,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9317,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9319,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9321,2024-11-04,2024,enforcement,4,7700000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9323,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9325,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9327,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9329,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9331,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9333,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9335,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9337,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9339,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9341,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9343,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9345,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9347,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9349,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9351,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9353,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9355,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9357,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9359,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9361,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9363,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9365,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9367,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9369,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9371,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9375,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9377,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9379,2024-09-11,2024,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9401,2024-10-23,2024,enforcement,2,,0,0,0,1,1,0,0,3,안전조치 충분성·인과관계
9413,2024-10-23,2024,enforcement,4,3600000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9417,2024-11-04,2024,enforcement,4,9591000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9419,2024-11-04,2024,enforcement,4,51100000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9435,2024-09-25,2024,enforcement,4,725000000.0,1,1,0,1,1,0,0,3,안전조치 충분성·인과관계
9447,2024-11-27,2024,enforcement,4,1800000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9449,2024-11-27,2024,enforcement,4,1800000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9457,2024-11-27,2024,enforcement,4,4500000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
947,2020-01-13,2020,complaint_or_interpretation,0,,0,0,0,0,0,1,1,3,안전조치 충분성·인과관계
9477,2024-09-25,2024,enforcement,4,7200000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9479,2024-09-25,2024,enforcement,4,6600000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9483,2024-11-04,2024,enforcement,4,3600000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9485,2024-11-04,2024,enforcement,4,8700000.0,1,1,0,1,0,0,0,3,안전조치 충분성·인과관계
9487,2024-11-04,2024,enforcement,2,,0,0,0,1,0,0,0,3,안전조치 충분성·인과관계
9489,2024-09-25,2024,enforcement,4,6300000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9539,2024-08-28,2024,enforcement,4,3600000.0,1,1,1,1,1,0,0,3,안전조치 충분성·인과관계
9545,2025-01-08,2025,enforcement,4,207000000.0,1,1,0,0,1,0,0,3,안전조치 충분성·인과관계
9563,2025-01-08,2025,enforcement,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9569,2025-01-08,2025,enforcement,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9605,2025-01-22,2025,enforcement,4,1432000000.0,1,1,1,0,0,0,0,3,안전조치 충분성·인과관계
9669,2022-06-08,2022,enforcement,4,10000000.0,1,1,1,0,0,0,0,3,안전조치 충분성·인과관계
9671,2024-05-08,2024,enforcement,4,7504000000.0,1,1,1,1,0,0,0,3,안전조치 충분성·인과관계
9673,2022-06-08,2022,enforcement,4,10000000.0,1,1,1,0,0,0,0,3,안전조치 충분성·인과관계
9675,2024-05-08,2024,enforcement,4,7504000000.0,1,1,1,1,0,0,0,3,안전조치 충분성·인과관계
9683,2025-01-22,2025,enforcement,4,503000000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9735,2021-01-27,2021,other,1,,0,0,0,0,1,1,0,3,안전조치 충분성·인과관계
977,2018-04-09,2018,privacy_impact_review,0,,0,0,0,0,0,0,0,3,안전조치 충분성·인과관계
9795,2025-05-14,2025,enforcement,4,14400000.0,1,1,1,0,0,0,0,3,안전조치 충분성·인과관계
9797,2025-05-14,2025,enforcement,4,7500000.0,1,1,0,0,1,0,0,3,안전조치 충분성·인과관계
9829,2025-05-14,2025,enforcement,2,,0,0,0,1,0,0,0,3,안전조치 충분성·인과관계
9831,2025-05-14,2025,enforcement,4,12000000.0,1,1,1,0,0,0,0,3,안전조치 충분성·인과관계
9833,2025-05-14,2025,enforcement,2,,0,0,0,1,0,0,0,3,안전조치 충분성·인과관계
9859,2025-06-25,2025,enforcement,4,4200000.0,1,1,1,0,1,0,0,3,안전조치 충분성·인과관계
9861,2025-06-25,2025,enforcement,4,1800000.0,1,1,0,0,1,0,0,3,안전조치 충분성·인과관계
9863,2025-06-25,2025,enforcement,4,1800000.0,1,1,0,0,1,0,0,3,안전조치 충분성·인과관계
9865,2025-06-11,2025,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9867,2025-06-11,2025,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9869,2025-06-11,2025,public_system_inspection,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9873,2025-04-23,2025,enforcement,4,1800000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9875,2025-04-23,2025,enforcement,4,5400000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9877,2025-03-12,2025,enforcement,1,,0,0,0,0,1,0,0,3,안전조치 충분성·인과관계
9879,2025-03-12,2025,enforcement,4,2400000.0,1,1,0,0,1,0,0,3,안전조치 충분성·인과관계
9887,2025-03-12,2025,enforcement,4,5400000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9889,2025-04-23,2025,enforcement,4,5400000.0,1,1,1,0,0,0,0,3,안전조치 충분성·인과관계
9891,2025-04-23,2025,other,1,,0,0,0,0,0,0,0,3,안전조치 충분성·인과관계
9893,2024-10-23,2024,enforcement,4,105173000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9909,2024-10-23,2024,enforcement,4,18000000.0,1,1,1,0,0,0,0,3,안전조치 충분성·인과관계
9911,2024-10-23,2024,enforcement,4,18000000.0,1,1,1,0,0,0,0,3,안전조치 충분성·인과관계
9917,2025-02-12,2025,enforcement,4,2700000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
993,2016-04-25,2016,public_system_inspection,0,,0,0,0,0,0,0,0,3,안전조치 충분성·인과관계
9937,2025-06-11,2025,other,0,,0,0,0,0,0,1,0,3,안전조치 충분성·인과관계
9941,2024-06-12,2024,enforcement,4,6000000.0,1,1,1,0,0,0,0,3,안전조치 충분성·인과관계
9943,2024-10-23,2024,enforcement,4,4200000.0,1,1,1,0,0,0,0,3,안전조치 충분성·인과관계
9945,2025-04-23,2025,enforcement,4,2100000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9947,2024-10-23,2024,enforcement,4,3600000.0,1,1,1,0,0,0,0,3,안전조치 충분성·인과관계
9949,2025-04-23,2025,enforcement,4,2100000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9951,2025-05-14,2025,enforcement,4,7200000.0,1,1,1,0,0,0,0,3,안전조치 충분성·인과관계
9953,2025-05-14,2025,enforcement,4,1800000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
9973,2025-06-25,2025,other,4,100000000.0,1,1,0,0,0,0,0,3,안전조치 충분성·인과관계
10007,2025-06-25,2025,other,0,,0,0,0,0,0,1,0,4,국외이전·클라우드·데이터 주권
10009,2025-07-23,2025,enforcement,4,98000000.0,1,1,1,0,0,0,0,4,국외이전·클라우드·데이터 주권
1001,2014-06-09,2014,complaint_or_interpretation,0,,0,0,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10011,2025-07-09,2025,data_provision_request,0,,0,0,0,0,0,1,0,4,국외이전·클라우드·데이터 주권
10013,2025-07-23,2025,other,0,,0,0,0,0,0,0,1,4,국외이전·클라우드·데이터 주권
10017,2025-07-23,2025,enforcement,2,,0,0,0,1,0,1,1,4,국외이전·클라우드·데이터 주권
10019,2025-07-23,2025,enforcement,4,1200000.0,1,1,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10021,2025-07-23,2025,other,4,100000000.0,1,1,0,1,0,0,0,4,국외이전·클라우드·데이터 주권
10023,2025-07-23,2025,enforcement,4,6300000.0,1,1,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10025,2025-07-23,2025,enforcement,4,343000000.0,1,1,1,0,0,0,0,4,국외이전·클라우드·데이터 주권
10069,2024-11-04,2024,enforcement,4,21613000000.0,1,1,0,1,0,0,0,4,국외이전·클라우드·데이터 주권
1007,2014-06-23,2014,enforcement,0,,0,0,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10071,2025-02-12,2025,enforcement,4,1477000000.0,1,1,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10081,2025-06-11,2025,enforcement,4,623000000.0,1,1,1,1,1,0,0,4,국외이전·클라우드·데이터 주권
10083,2025-06-11,2025,enforcement,4,343000000.0,1,1,1,1,1,0,0,4,국외이전·클라우드·데이터 주권
10087,2025-03-26,2025,enforcement,4,600000.0,1,1,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10089,2025-03-26,2025,enforcement,1,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
1009,2014-08-25,2014,other,0,,0,0,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10093,2025-06-11,2025,enforcement,4,80000000.0,1,1,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10097,2025-09-10,2025,other,0,,0,0,0,0,0,1,0,4,국외이전·클라우드·데이터 주권
10099,2025-06-11,2025,enforcement,2,,0,0,0,1,0,0,0,4,국외이전·클라우드·데이터 주권
10101,2025-07-09,2025,enforcement,4,1391000000.0,1,1,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10103,2025-06-11,2025,enforcement,4,32423000.0,1,1,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10105,2025-07-09,2025,enforcement,4,23000000.0,1,1,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10107,2025-09-10,2025,enforcement,4,13500000.0,1,1,1,0,0,0,0,4,국외이전·클라우드·데이터 주권
10131,2025-08-27,2025,enforcement,4,134791000000.0,1,1,1,1,1,0,0,4,국외이전·클라우드·데이터 주권
10133,2025-09-10,2025,enforcement,1,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
10135,2025-09-10,2025,enforcement,1,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
10137,2025-09-10,2025,enforcement,1,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
10141,2025-07-23,2025,public_system_inspection,1,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
10143,2025-07-23,2025,public_system_inspection,1,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
10145,2025-07-23,2025,public_system_inspection,1,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
10147,2025-07-23,2025,public_system_inspection,1,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
10149,2025-07-23,2025,public_system_inspection,1,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
10165,2025-10-22,2025,enforcement,4,2400000.0,1,1,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10167,2025-09-24,2025,enforcement,1,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
1017,2012-06-11,2012,other,0,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
10173,2025-11-20,2025,enforcement,4,600000.0,1,1,0,1,0,0,0,4,국외이전·클라우드·데이터 주권
10175,2025-11-20,2025,enforcement,2,,0,0,0,1,0,0,0,4,국외이전·클라우드·데이터 주권
10177,2025-11-20,2025,enforcement,2,,0,0,0,1,0,0,0,4,국외이전·클라우드·데이터 주권
10179,2025-11-20,2025,enforcement,2,,0,0,0,1,0,0,0,4,국외이전·클라우드·데이터 주권
10185,2025-11-20,2025,data_provision_request,0,,0,0,0,0,0,1,0,4,국외이전·클라우드·데이터 주권
10189,2025-11-26,2025,enforcement,4,3600000.0,1,1,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10191,2025-11-26,2025,enforcement,4,9600000.0,1,1,0,1,0,0,0,4,국외이전·클라우드·데이터 주권
10193,2025-10-22,2025,other,0,,0,0,0,0,0,1,0,4,국외이전·클라우드·데이터 주권
10195,2025-11-26,2025,other,0,,0,0,0,0,0,1,0,4,국외이전·클라우드·데이터 주권
1021,2017-07-10,2017,other,0,,0,0,0,0,0,0,0,4,국외이전·클라우드·데이터 주권
10211,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10213,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10215,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10217,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10219,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10221,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10223,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10225,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10227,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10229,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10231,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10233,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10235,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10237,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10239,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10241,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10243,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10245,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10247,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10249,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10251,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10253,2025-11-20,2025,enforcement,1,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
10255,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10257,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10259,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10261,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10263,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10265,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10267,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10269,2025-11-20,2025,enforcement,1,,0,0,0,0,1,0,0,4,국외이전·클라우드·데이터 주권
10271,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10273,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10275,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10277,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
10279,2025-11-20,2025,enforcement,2,,0,0,1,0,1,0,0,4,국외이전·클라우드·데이터 주권
